ts,family,scope,coin,sent,sent_z,mentions,confidence_flag
2026-08-16T04:00:00+00:00,news,coin,BTC,-0.19799036929683722,,9,normal
2026-08-16T04:00:00+00:00,news,coin,SOL,0.17306749623111817,,3,normal
2026-08-16T04:00:00+00:00,news,coin,ETH,0.159246860623551,,3,normal
2026-08-16T04:00:00+00:00,news,coin,HTX,-1.0,,1,low
